ID_Date;Lab_code;Laboratory;Age14C;SD14C;Date_type;Delta_13C;delta_13C_deviation;Measurement_note_Bratislava;Country;District;Civil_parish;Civil_parish_ID;Local_part;Site_name;Site_ID;Site_note;Context_name;Context_type;Context_structure;Activity_CZ;Activity_ENG;Site_category_CZ;Site_category_ENG;Context_dating;Contex_dating_AMCR;Dating_error;Description_of_dating_error;Context_note;Sample_name;Sample_material;Sample_species;Sample_note;Primary_Source;Secondary_Source;Latitude_WGS84;Longitude_WGS84;Localisation_accuracy
CzArch_1392;MAMS-30471;MAMS;3527;19;conv. 14C BP;-23.0;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 13;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula C:N 2.6 C (%) 31.7 Collagen (%) 4.9;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1393;MAMS-30466;MAMS;3526;24;conv. 14C BP;-30.4;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 14;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;phalanx C:N 2.9 C (%) 28.8 Collagen (%) 2.0;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1394;MAMS-30465;MAMS;3524;24;conv. 14C BP;-31.8;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 15;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula C:N 2.9 C (%) 27.0 Collagen (%) 2.7;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1395;MAMS-30470;MAMS;3514;19;conv. 14C BP;-25.4;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 16;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula C:N 2.4 C (%) 28.3 Collagen (%) 5.8;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1396;MAMS-30461;MAMS;3416;25;conv. 14C BP;-33.7;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 17;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula dex sex: female (aDNA) age: juvenis (14-16) C:N 2.9 C (%) 32.2 Collagen (%) 4.8;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1397;MAMS-30460;MAMS;3502;24;conv. 14C BP;-22.7;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 19;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;costa C:N 2.4 C (%) 29.0 Collagen (%) 7.9;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1398;MAMS-30468;MAMS;3551;19;conv. 14C BP;-24.3;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 20;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;femur? C:N 2.9 C (%) 33.4 Collagen (%) 4.0;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1399;MAMS-30467;MAMS;3461;25;conv. 14C BP;-35.4;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 21;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;tibia C:N 2.8 C (%) 22.9 Collagen (%) 0.7;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1400;MAMS-30459;MAMS;3434;26;conv. 14C BP;-42.2;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 23;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;femur C:N 3.0 C (%) 26.5 Collagen (%) 4.4;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1401;MAMS-30474;MAMS;3536;19;conv. 14C BP;-24.2;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 26;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula C:N 2.9 C (%) 35.3 Collagen (%) 5.1;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1402;MAMS-30473;MAMS;3511;20;conv. 14C BP;-27.3;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 34;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula C:N 2.9 C (%) 32.7 Collagen (%) 6.5;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1403;MAMS-19123;MAMS;3539;26;conv. 14C BP;-25.0;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 36;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula C:N 3.6 C (%) 52.7 Collagen (%) 3.4;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1404;MAMS-30478;MAMS;3528;19;conv. 14C BP;-23.9;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 38;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;metacarpus C:N 2.9 C (%) 28.1 Collagen (%) 1.1;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1405;MAMS-30472;MAMS;3557;18;conv. 14C BP;-20.7;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 39;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;costa C:N 2.9 C (%) 29.1 Collagen (%) 5.9;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1406;MAMS-30475;MAMS;3514;20;conv. 14C BP;-26.4;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 40;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula dex C:N 0.0 C (%) 0.0 Collagen (%) 1.6;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1407;MAMS-30479;MAMS;3550;19;conv. 14C BP;-19.8;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 42;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;phalanx C:N 3.0 C (%) 37.8 Collagen (%) 10.1;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1408;MAMS-30476;MAMS;3569;19;conv. 14C BP;-21.9;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 43;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula dex C:N 2.9 C (%) 33.2 Collagen (%) 4.5;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1409;MAMS-30477;MAMS;3552;19;conv. 14C BP;-20.9;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 50;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula sin C:N 2.6 C (%) 29.5 Collagen (%) 2.3;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1410;MAMS-30481;MAMS;3516;20;conv. 14C BP;-28.2;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 51;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;os longum sex: male (aDNA) age: infans (4-5) C:N 2.9 C (%) 25.4 Collagen (%) 3.1;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1411;MAMS-30480;MAMS;3568;19;conv. 14C BP;-19.9;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 52;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula C:N 2.9 C (%) 34.4 Collagen (%) 3.1;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1412;MAMS-30487;MAMS;3541;19;conv. 14C BP;-24.1;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 53;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;fibula C:N 2.9 C (%) 30.6 Collagen (%) 3.9;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
CzArch_1413;MAMS-30482;MAMS;3494;19;conv. 14C BP;-26.9;;;CZ;Pardubice;Mikulovice u Pardubic;694371;;V loučkách;328;;grave 55;grave;;poh;burial;pohřebiště;burial ground;Únětice Culture;br.une;n;;;;bone / tooth;Homo sapiens;costa sex: female (anthropo aDNA) age: adultus (20-25) C:N 2.9 C (%) 34.0 Collagen (%) 5.2;Ernée M. Langová M. Arppe L. Bednář P. Berger D. Brügmann G. Bíšková J. Cvrček J. Drtikolová Kaupová S. Fairbank V. Frolík J. Heyd V. Horáčková L. Kaňáková L. Kmošek J. Kočár P. Kočárová R. Křížová Š. Kučera L. Kyselý R. Mihaljevič M. Moravcová K. Pernicka E. Stránská P. Sedláček R. Šura J. Švédová J. Vargová L. Velemínský P. Vymazalová K. Zazvonilová E. 2020. Mikulovice: Pohřebiště starší doby bronzové na Jantarové stezce Památky archeologické - Supplementum 21. Institute of Archaeology of the Czech Academy of Sciences Prague Prague.;Lasoles;49.992432;15.775964;site
